Reading,Mote ID,Humidity,Temperature,Label,Is_Singlehop,Has_Fault,Temp_Mean,Temp_Std,Temp_Range,Temp_Change,Hum_Mean,Hum_Std,Hum_Range,Hum_Change,Temp_Hum_Ratio,Temp_Hum_Product,Total_Variability,Combined_Change,Fault_Type,Severity_Level,Fault_Type_Name,Severity_Name,Hierarchical_Label,Data_Source
4350.0,4.0,45.49,27.53,0.0,1.0,1.0,29.242132948717085,5.116225934037709,14.270664743585439,-11.760664743585437,44.87413500886389,16.369622458154634,51.68932495568054,27.14932495568054,0.6051879533963509,1252.3397,21.485848392192345,38.90998969926598,3,1,Spike,Low,Spike_Low,Original
4102.0,1.0,69.0,26.36,0.0,0.0,0.0,28.960132948717092,5.227250404485754,14.270664743585439,-1.1700000000000017,49.408135008863894,19.062920740593317,51.68932495568054,23.509999999999998,0.38202898550724634,1818.84,24.29017114507907,24.68,3,1,Spike,Low,Spike_Low,Original
1785.0,3.0,46.28,27.44,0.0,0.0,0.0,29.44413294871709,4.944403108246569,12.930664743585439,1.0800000000000018,49.828135008863896,18.96599361369441,51.68932495568054,-22.72,0.5929127052722558,1269.9232000000002,23.910396721940977,23.8,3,1,Spike,Low,Spike_Low,Original
3348.0,4.0,48.77,27.42,0.0,1.0,0.0,29.60813294871709,4.860229468827488,12.930664743585439,-0.019999999999999574,45.57613500886389,16.131654281879328,50.65932495568054,2.490000000000002,0.5622308796391224,1337.2734000000003,20.991883750706815,2.5100000000000016,3,1,Spike,Low,Spike_Low,Original
831.0,4.0,49.74,27.94,0.0,0.0,0.0,27.338,0.5240000000000007,1.5800000000000018,0.5199999999999996,51.85600000000001,8.712466011411463,23.509999999999998,0.9699999999999989,0.5617209489344592,1389.7356000000002,9.236466011411464,1.4899999999999984,3,1,Spike,Low,Spike_Low,Original
3691.0,3.0,47.43,29.28,0.0,1.0,1.0,27.688,0.9481434490624301,2.9200000000000017,1.3399999999999999,52.24400000000001,8.45985957330262,22.72,-2.3100000000000023,0.6173308032890575,1388.7504000000001,9.40800302236505,3.650000000000002,3,1,Spike,Low,Spike_Low,Original
1562.0,1.0,43.2,27.48,0.0,1.0,0.0,27.912,0.7104477461432332,1.8599999999999994,-1.8000000000000007,47.084,2.2692959260528363,6.539999999999999,-4.229999999999997,0.6361111111111111,1187.1360000000002,2.9797436721960695,6.029999999999998,3,1,Spike,Low,Spike_Low,Original
984.0,1.0,58.1,28.97,0.0,0.0,0.0,28.218,0.7683853200055292,1.8599999999999994,1.4899999999999984,49.44799999999999,4.868508601204273,14.899999999999999,14.899999999999999,0.4986230636833046,1683.157,5.636893921209802,16.389999999999997,3,1,Spike,Low,Spike_Low,Original
2749.0,4.0,44.23,27.03,0.0,1.0,0.0,28.139999999999997,0.8597906721987623,2.25,-1.9399999999999977,48.54,5.31333040568719,14.899999999999999,-13.870000000000005,0.6111236717160299,1195.5369,6.173121077885952,15.810000000000002,3,1,Spike,Low,Spike_Low,Original
3270.0,4.0,44.07,25.73,0.0,1.0,0.0,27.698,1.3028798870195208,3.5500000000000007,-1.3000000000000007,47.40599999999999,5.536578726975713,14.899999999999999,-0.1599999999999966,0.5838438847288405,1133.9211,6.839458613995234,1.4599999999999973,3,1,Spike,Low,Spike_Low,Original
574.0,4.0,46.36,27.38,0.0,0.0,0.0,27.318,1.0357490043441986,3.2399999999999984,1.6499999999999986,47.19199999999999,5.552172187531652,14.899999999999999,2.289999999999999,0.590595340811044,1269.3368,6.587921191875851,3.9399999999999977,3,1,Spike,Low,Spike_Low,Original
3934.0,1.0,-0.6393249556805358,40.03066474358544,0.0,0.0,0.0,29.828132948717087,5.20472177511199,14.30066474358544,12.650664743585441,38.42413500886389,20.207203569529142,58.73932495568054,-46.999324955680535,-62.6139561546982,-25.59260296305515,25.411925344641134,59.64998969926597,3,1,Spike,Low,Spike_Low,Original
4900.0,3.0,45.1,23.58,0.0,1.0,0.0,28.750132948717088,5.795480945854188,16.450664743585442,-16.450664743585442,35.82413500886389,18.24983775671673,46.999324955680535,45.73932495568054,0.5228381374722838,1063.4579999999999,24.045318702570917,62.18998969926598,3,1,Spike,Low,Spike_Low,Original
1937.0,3.0,46.77,27.17,0.0,0.0,0.0,28.778132948717086,5.787435351572473,16.450664743585442,3.5900000000000034,36.332135008863894,18.510245621748997,47.40932495568054,1.6700000000000017,0.5809279452640581,1270.7409000000002,24.29768097332147,5.260000000000005,3,1,Spike,Low,Spike_Low,Original
1130.0,1.0,46.9,29.03,0.0,1.0,0.0,29.43813294871709,5.586883966606452,16.450664743585442,1.8599999999999994,36.898135008863896,18.77950691971022,47.539324955680534,0.12999999999999545,0.6189765458422175,1361.507,24.366390886316672,1.9899999999999949,3,1,Spike,Low,Spike_Low,Original
186.0,1.0,48.97,27.0,0.0,0.0,0.0,29.36213294871709,5.616868581739228,16.450664743585442,-2.030000000000001,37.420135008863895,19.069294774537155,49.609324955680535,2.0700000000000003,0.5513579742699612,1322.19,24.68616335627638,4.100000000000001,3,1,Spike,Low,Spike_Low,Original
2339.0,4.0,31.69,24.45,0.0,1.0,1.0,26.246,1.9751516397482003,5.450000000000003,-2.5500000000000007,43.886,6.220368477831518,17.279999999999998,-17.279999999999998,0.7715367623856105,774.8205,8.195520117579719,19.83,3,1,Spike,Low,Spike_Low,Original
372.0,3.0,38.85,31.03,0.0,1.0,0.0,27.736,2.1993053448759685,6.580000000000002,6.580000000000002,42.635999999999996,6.473637617290605,17.279999999999998,7.16,0.7987129987129987,1205.5155000000002,8.672942962166573,13.740000000000002,3,1,Spike,Low,Spike_Low,Original
2275.0,2.0,48.59,27.47,0.0,1.0,0.0,27.796000000000003,2.187104021303057,6.580000000000002,-3.5600000000000023,43.0,6.741477582844876,17.279999999999998,9.740000000000002,0.5653426630994031,1334.7673,8.928581604147933,13.300000000000004,3,1,Spike,Low,Spike_Low,Original
4746.0,4.0,56.55,26.95,0.0,1.0,1.0,27.380000000000003,2.1092557929279234,6.580000000000002,-0.5199999999999996,44.92999999999999,8.683381829679032,24.859999999999996,7.959999999999994,0.4765694076038904,1524.0224999999998,10.792637622606955,8.479999999999993,3,1,Spike,Low,Spike_Low,Original
1502.0,2.0,61.05,32.51,0.0,0.0,1.0,28.482,2.9101642565326102,8.059999999999999,5.559999999999999,47.346000000000004,10.875229836651727,29.359999999999996,4.5,0.5325143325143326,1984.7354999999998,13.785394093184337,10.059999999999999,3,1,Spike,Low,Spike_Low,Original
2969.0,4.0,45.32,26.99,0.0,1.0,1.0,28.990000000000002,2.3248225738752626,5.559999999999999,-5.52,50.072,7.914443505389369,22.199999999999996,-15.729999999999997,0.5955428067078552,1223.1868,10.239266079264631,21.249999999999996,3,1,Spike,Low,Spike_Low,Original
3639.0,3.0,44.32,26.42,0.0,1.0,0.0,28.068,2.2457462011545286,6.089999999999996,-0.5699999999999967,51.166,6.547673174494889,16.729999999999997,-1.0,0.5961191335740073,1170.9344,8.793419375649417,1.5699999999999967,3,1,Spike,Low,Spike_Low,Original
2927.0,2.0,-0.019324955680531275,41.04066474358544,0.0,1.0,1.0,30.782132948717084,5.591363308405314,14.620664743585436,14.620664743585436,41.44413500886389,21.702942382493774,61.06932495568053,-44.33932495568053,-1758.9991877215919,-0.7931090272693311,27.294305690899087,58.95998969926597,3,1,Spike,Low,Spike_Low,Original
1413.0,4.0,45.97,30.56,0.0,0.0,1.0,31.504132948717086,5.273981386830422,14.620664743585436,-10.48066474358544,39.328135008863896,20.61551627816671,61.06932495568053,45.98932495568053,0.664781379160322,1404.8431999999998,25.88949766499713,56.469989699265966,3,1,Spike,Low,Spike_Low,Original
1836.0,2.0,45.9,27.56,0.0,1.0,0.0,30.514132948717087,5.453775106024594,14.620664743585436,-3.0,36.298135008863895,18.168340859007237,45.98932495568053,-0.07000000000000028,0.6004357298474945,1265.004,23.62211596503183,3.0700000000000003,3,1,Spike,Low,Spike_Low,Original
3431.0,3.0,59.73,23.88,0.0,1.0,1.0,29.89213294871709,5.972873704951214,17.16066474358544,-3.6799999999999997,39.18013500886389,20.379262385522697,59.74932495568053,13.829999999999998,0.3997990959316926,1426.3523999999998,26.352136090473913,17.509999999999998,3,1,Spike,Low,Spike_Low,Original
2831.0,1.0,44.31,27.18,0.0,1.0,1.0,30.04413294871709,5.891698216888543,17.16066474358544,3.3000000000000007,39.17813500886389,20.378758350743936,59.74932495568053,-15.419999999999995,0.6134055517941773,1204.3458,26.27045656763248,18.719999999999995,3,1,Spike,Low,Spike_Low,Original
1502.0,4.0,41.83,25.16,0.0,0.0,1.0,26.868000000000002,2.2826510902895345,6.68,-2.0199999999999996,47.548,6.273552103872254,17.9,-2.480000000000004,0.6014821898159216,1052.4428,8.556203194161789,4.5000000000000036,3,1,Spike,Low,Spike_Low,Original
3673.0,4.0,57.65,24.84,0.0,1.0,0.0,25.724,1.4135572149722133,3.6799999999999997,-0.3200000000000003,49.884,7.335708827373125,17.9,15.82,0.4308759757155247,1432.026,8.749266042345338,16.14,3,1,Spike,Low,Spike_Low,Original
2563.0,2.0,45.21,27.01,0.0,0.0,0.0,25.613999999999997,1.2816489378921208,3.3000000000000007,2.1700000000000017,49.746,7.415415295180708,17.9,-12.439999999999998,0.597434195974342,1221.1221,8.697064233072828,14.61,3,1,Spike,Low,Spike_Low,Original
4725.0,4.0,44.29,27.41,0.0,1.0,0.0,26.320000000000004,1.0899357779245529,2.5700000000000003,0.3999999999999986,46.658,5.609828517878242,15.82,-0.9200000000000017,0.6188755926845789,1213.9889,6.699764295802795,1.3200000000000003,3,1,Spike,Low,Spike_Low,Original
4257.0,2.0,69.89,26.8,0.0,0.0,0.0,26.244,1.0393959784413256,2.5700000000000003,-0.6099999999999994,51.774,10.589582805757741,28.060000000000002,25.6,0.3834597224209472,1873.0520000000001,11.628978784199067,26.21,3,1,Spike,Low,Spike_Low,Original
1636.0,2.0,51.01,29.11,0.0,1.0,0.0,27.034000000000002,1.3652926426228187,4.27,2.3099999999999987,53.61,9.439728809663972,25.6,-18.880000000000003,0.5706724171731034,1484.9010999999998,10.805021452286791,21.19,3,1,Spike,Low,Spike_Low,Original
4286.0,2.0,60.73,29.6,0.0,1.0,1.0,27.986,1.145366316948425,2.8000000000000007,0.490000000000002,54.226,9.777708525007277,25.6,9.719999999999999,0.4874032603326198,1797.608,10.923074841955703,10.21,3,1,Spike,Low,Spike_Low,Original
2235.0,1.0,20.890675044319472,42.00066474358544,0.0,0.0,0.0,30.984132948717086,5.604882977978784,15.200664743585438,12.400664743585438,49.36213500886389,16.671458488331606,48.99932495568053,-39.839324955680524,2.010498208146995,877.4222388036491,22.27634146631039,52.23998969926596,3,1,Spike,Low,Spike_Low,Original
1583.0,4.0,49.51,29.08,0.0,0.0,1.0,31.318132948717086,5.4289424741005785,15.200664743585438,-12.92066474358544,50.40613500886389,16.483526753387945,48.99932495568053,28.619324955680526,0.5873560896788528,1439.7507999999998,21.912469227488522,41.539989699265966,3,1,Spike,Low,Spike_Low,Original
3360.0,4.0,56.06,26.63,0.0,0.0,0.0,31.284132948717087,5.457588609230827,15.37066474358544,-2.4499999999999993,47.64013500886389,13.947219690629785,39.839324955680524,6.550000000000004,0.4750267570460221,1492.8778,19.404808299860612,9.000000000000004,3,1,Spike,Low,Spike_Low,Original
2802.0,3.0,78.34,23.56,1.0,0.0,1.0,30.174132948717084,6.288103734335019,18.44066474358544,-3.0700000000000003,53.106135008863895,18.73160231218331,57.44932495568053,22.28,0.3007403625223385,1845.6904,25.01970604651833,25.35,3,1,Spike,Low,Spike_Low,Original
452.0,2.0,44.51,30.15,0.0,0.0,0.0,30.284132948717087,6.281905708066642,18.44066474358544,6.59,49.86213500886389,18.53384561064703,57.44932495568053,-33.830000000000005,0.6773758705908784,1341.9765,24.815751318713673,40.42,3,1,Spike,Low,Spike_Low,Original
431.0,4.0,50.29,28.06,0.0,0.0,0.0,27.496,2.2852973548315325,6.59,-2.09,55.742,11.878473639319154,33.830000000000005,5.780000000000001,0.5579638099025651,1411.1373999999998,14.163770994150687,7.870000000000001,3,1,Spike,Low,Spike_Low,Original
836.0,2.0,48.93,28.53,0.0,0.0,1.0,27.386000000000003,2.2186716746738355,6.59,0.4700000000000024,55.626,11.941431404986592,33.830000000000005,-1.3599999999999994,0.583077866339669,1395.9729,14.160103079660427,1.8300000000000018,3,1,Spike,Low,Spike_Low,Original
2631.0,4.0,60.1,28.93,0.0,1.0,0.0,27.845999999999997,2.252417368073688,6.59,0.3999999999999986,56.434000000000005,12.079345346499537,33.830000000000005,11.170000000000002,0.48136439267886855,1738.693,14.331762714573225,11.57,3,1,Spike,Low,Spike_Low,Original
4691.0,1.0,42.7,26.96,0.0,1.0,0.0,28.526,1.045956022020046,3.1899999999999977,-1.9699999999999989,49.306,6.070599970348895,17.4,-17.4,0.6313817330210773,1151.192,7.116555992368941,19.369999999999997,3,1,Spike,Low,Spike_Low,Original
1413.0,1.0,46.69,28.7,0.0,0.0,0.0,28.236,0.6989306117205052,1.9699999999999989,1.7399999999999984,49.742,5.781907643676091,17.4,3.989999999999995,0.6146926536731634,1340.003,6.480838255396596,5.729999999999993,3,1,Spike,Low,Spike_Low,Original
1074.0,1.0,43.15,27.03,0.0,1.0,0.0,28.03,0.8548450151928121,1.9699999999999989,-1.6699999999999982,48.31400000000001,6.326302553624827,17.4,-3.539999999999999,0.6264194669756663,1166.3445,7.181147568817639,5.209999999999997,3,1,Spike,Low,Spike_Low,Original
965.0,1.0,62.67,25.42,0.0,0.0,1.0,27.408000000000005,1.2869716391591532,3.509999999999998,-1.6099999999999994,51.062,8.579840091749963,19.97,19.520000000000003,0.4056167225147599,1593.0714,9.866811730909117,21.130000000000003,3,1,Spike,Low,Spike_Low,Original
1908.0,4.0,-3.139324955680536,43.300664743585436,0.0,0.0,1.0,30.282132948717088,6.591488263169367,17.880664743585434,17.719474743585447,38.41413500886389,22.019645859010748,65.80932495568054,-65.22028495568054,-13.792985866351263,-135.9348574270941,28.611134122180115,83.68998969926596,3,1,Spike,Low,Spike_Low,Original
3896.0,1.0,44.63,26.81,0.0,0.0,0.0,30.252132948717087,6.606863514590153,17.880664743585434,-16.490664743585437,38.80013500886389,22.108131434596782,65.80932495568054,47.76932495568054,0.6007170064978713,1196.5303000000001,28.714994949186934,64.25998969926597,3,1,Spike,Low,Spike_Low,Original
1888.0,2.0,65.87,27.68,0.0,1.0,0.0,30.04813294871709,6.667111799235043,17.880664743585434,0.870000000000001,42.63613500886389,24.660902330235253,69.00932495568054,21.240000000000002,0.42022164870198875,1823.2816,31.328014129470297,22.110000000000003,3,1,Spike,Low,Spike_Low,Original
2279.0,4.0,49.2,27.36,0.0,1.0,1.0,30.11413294871709,6.638479509215079,17.880664743585434,-0.3200000000000003,43.8461350088639,24.804436236688627,69.00932495568054,-16.67,0.5560975609756097,1346.112,31.442915745903704,16.990000000000002,3,1,Spike,Low,Spike_Low,Original
1281.0,2.0,45.21,29.05,0.0,1.0,1.0,30.840132948717088,6.273900951778827,16.490664743585437,1.6900000000000013,40.35413500886389,23.0774877298604,69.00932495568054,-3.990000000000002,0.6425569564255695,1313.3505,29.35138868163923,5.680000000000003,3,1,Spike,Low,Spike_Low,Original
1000.0,4.0,47.76,28.84,0.0,0.0,0.0,27.947999999999997,0.8628649952339016,2.240000000000002,-0.21000000000000085,50.534,7.846906651668543,21.240000000000002,2.549999999999997,0.6038525963149078,1377.3984,8.709771646902444,2.759999999999998,3,1,Spike,Low,Spike_Low,Original
749.0,1.0,44.58,28.59,0.0,0.0,0.0,28.304000000000002,0.6642469420328561,1.6900000000000013,-0.25,50.524,7.854452495241157,21.290000000000006,-3.1799999999999997,0.6413189771197847,1274.5421999999999,8.518699437274012,3.4299999999999997,3,1,Spike,Low,Spike_Low,Original
1945.0,1.0,67.12,32.39,0.0,1.0,1.0,29.246000000000002,1.6778152460864102,5.030000000000001,3.8000000000000007,50.774,8.343585799882447,22.540000000000006,22.540000000000006,0.4825685339690107,2174.0168000000003,10.021401045968858,26.340000000000007,3,1,Spike,Low,Spike_Low,Original
4585.0,3.0,44.28,27.42,0.0,1.0,0.0,29.258000000000003,1.6644446521287513,4.969999999999999,-4.969999999999999,49.790000000000006,8.751347324840903,22.840000000000003,-22.840000000000003,0.6192411924119241,1214.1576,10.415791976969654,27.810000000000002,3,1,Spike,Low,Spike_Low,Original
3415.0,4.0,58.14,27.02,0.0,1.0,1.0,28.851999999999997,1.8970018450175532,5.370000000000001,-0.40000000000000213,52.376,8.924567440498167,22.840000000000003,13.86,0.46474028207774337,1570.9428,10.821569285515722,14.260000000000002,3,1,Spike,Low,Spike_Low,Original
1010.0,2.0,45.37,30.11,0.0,1.0,0.0,29.106,1.962290498371737,5.370000000000001,3.09,51.898,9.218174222697249,22.840000000000003,-12.770000000000003,0.6636543971787525,1366.0907,11.180464721068986,15.860000000000003,3,1,Spike,Low,Spike_Low,Original
4110.0,3.0,48.04,30.19,0.0,1.0,1.0,29.426,1.982408635977961,5.370000000000001,0.08000000000000185,52.59000000000001,8.761397148857027,22.840000000000003,2.6700000000000017,0.6284346378018318,1450.3276,10.743805784834988,2.7500000000000036,3,1,Spike,Low,Spike_Low,Original
4193.0,1.0,-3.5993249556805367,40.14066474358544,0.0,1.0,0.0,30.976132948717087,4.767680857061244,13.12066474358544,9.950664743585438,38.44613500886389,21.58557460220893,61.73932495568054,-51.639324955680536,-11.152275840011201,-144.47929634919294,26.353255459270173,61.58998969926597,3,1,Spike,Low,Spike_Low,Original
3387.0,4.0,60.05,26.68,0.0,0.0,0.0,30.828132948717087,4.885796977731319,13.46066474358544,-13.46066474358544,41.60013500886389,23.29222864544339,63.649324955680534,63.649324955680534,0.44429641965029143,1602.134,28.17802562317471,77.10998969926598,3,1,Spike,Low,Spike_Low,Original
418.0,4.0,40.85,25.74,0.0,1.0,0.0,30.57213294871709,5.107144033346978,14.400664743585441,-0.9400000000000013,38.14213500886389,21.816719849530916,63.649324955680534,-19.199999999999996,0.630110159118727,1051.479,26.923863882877896,20.139999999999997,3,1,Spike,Low,Spike_Low,Original
1272.0,1.0,51.71,29.08,0.0,1.0,0.0,30.366132948717087,5.1422818818325275,14.400664743585441,3.34,39.41013500886389,22.377006649917174,63.649324955680534,10.86,0.5623670469928447,1503.7268,27.5192885317497,14.2,3,1,Spike,Low,Spike_Low,Original
4190.0,3.0,43.96,26.45,0.0,1.0,1.0,29.618132948717083,5.3800161564352065,14.400664743585441,-2.629999999999999,38.594135008863894,22.120350606283424,63.649324955680534,-7.75,0.6016833484986351,1162.742,27.50036676271863,10.379999999999999,3,1,Spike,Low,Spike_Low,Original
2133.0,4.0,47.75,28.91,0.0,0.0,0.0,27.372000000000003,1.3619897209597436,3.34,2.460000000000001,48.864000000000004,6.67443960194412,19.199999999999996,3.789999999999999,0.6054450261780104,1380.4525,8.036429322903864,6.25,3,1,Spike,Low,Spike_Low,Original
570.0,2.0,47.06,29.21,0.0,1.0,0.0,27.877999999999997,1.4760948479010423,3.4700000000000024,0.3000000000000007,46.266000000000005,3.6638919198033117,10.86,-0.6899999999999977,0.6206969825754356,1374.6226000000001,5.139986767704354,0.9899999999999984,3,1,Spike,Low,Spike_Low,Original
3276.0,4.0,61.05,29.1,0.0,1.0,1.0,28.55,1.0543813351914006,2.7600000000000016,-0.10999999999999943,50.306000000000004,5.911786870312561,17.089999999999996,13.989999999999995,0.4766584766584767,1776.555,6.966168205503962,14.099999999999994,3,1,Spike,Low,Spike_Low,Original
4335.0,3.0,46.3,27.52,0.0,1.0,0.0,28.238,1.0818391747390188,2.7600000000000016,-1.5800000000000018,49.224000000000004,6.049286238888022,17.089999999999996,-14.75,0.5943844492440605,1274.176,7.131125413627041,16.330000000000002,3,1,Spike,Low,Spike_Low,Original
2360.0,1.0,33.96,32.95,0.0,1.0,1.0,29.538,1.8115120755876855,5.430000000000003,5.430000000000003,47.224000000000004,8.581949894983072,27.089999999999996,-12.339999999999996,0.9702591283863369,1118.9820000000002,10.393461970570758,17.77,3,1,Spike,Low,Spike_Low,Original
3569.0,1.0,45.23,28.79,0.0,1.0,0.0,29.514,1.8204460991745963,5.430000000000003,-4.160000000000004,46.72,8.610210218107335,27.089999999999996,11.269999999999996,0.6365244306875968,1302.1716999999999,10.430656317281931,15.43,3,1,Spike,Low,Spike_Low,Original
830.0,2.0,44.85,28.59,0.0,0.0,0.0,29.390000000000004,1.8576652012674417,5.430000000000003,-0.1999999999999993,46.278,8.638090992806221,27.089999999999996,-0.37999999999999545,0.6374581939799331,1282.2615,10.495756194073664,0.5799999999999947,3,1,Spike,Low,Spike_Low,Original
4911.0,3.0,-3.6093249556805347,39.96066474358544,0.0,1.0,0.0,31.56213294871709,4.589523839937391,12.44066474358544,11.37066474358544,33.34613500886389,19.012893659245073,49.90932495568053,-48.459324955680536,-11.071506510017437,-144.2310245046062,23.602417499182465,59.82998969926598,3,1,Spike,Low,Spike_Low,Original
4574.0,4.0,47.04,23.77,0.0,1.0,0.0,30.81213294871709,5.420048754432869,16.19066474358544,-16.19066474358544,33.49413500886389,19.115754898385198,50.649324955680534,50.649324955680534,0.5053146258503401,1118.1408,24.535803652818068,66.83998969926597,3,1,Spike,Low,Spike_Low,Original
3651.0,1.0,42.06,26.88,0.0,1.0,0.0,29.598132948717087,5.484648694302524,16.19066474358544,3.1099999999999994,35.1141350088639,19.427276904044447,50.649324955680534,-4.979999999999997,0.6390870185449358,1130.5728,24.911925598346972,8.089999999999996,3,1,Spike,Low,Spike_Low,Original
2744.0,3.0,48.63,26.91,0.0,0.0,1.0,29.222132948717086,5.590580584997379,16.19066474358544,0.030000000000001137,35.7941350088639,19.824890019729338,52.23932495568054,6.57,0.5533621221468229,1308.6333,25.415470604726718,6.600000000000001,3,1,Spike,Low,Spike_Low,Original
2564.0,2.0,45.04,28.01,0.0,1.0,0.0,29.106132948717082,5.608481980130808,16.19066474358544,1.1000000000000014,35.83213500886389,19.842386097284024,52.23932495568054,-3.5900000000000034,0.6218916518650089,1261.5704,25.45086807741483,4.690000000000005,3,1,Spike,Low,Spike_Low,Original
3492.0,4.0,41.16,29.29,0.0,1.0,1.0,26.972,1.8284244583793994,5.52,1.2799999999999976,44.785999999999994,2.8460611377832357,7.470000000000006,-3.8800000000000026,0.7116132167152576,1205.5764,4.674485596162635,5.16,3,1,Spike,Low,Spike_Low,Original
3094.0,2.0,44.08,28.04,0.0,1.0,0.0,27.826,0.8895976618674308,2.41,-1.25,44.193999999999996,2.6140359599668876,7.470000000000006,2.9200000000000017,0.6361161524500908,1236.0031999999999,3.5036336218343185,4.170000000000002,3,1,Spike,Low,Spike_Low,Original
1783.0,2.0,69.98,27.0,0.0,1.0,1.0,27.85,0.8650317913233013,2.379999999999999,-1.0399999999999991,49.778,10.379060458442279,28.820000000000007,25.900000000000006,0.3858245212917976,1889.46,11.24409224976558,26.940000000000005,3,1,Spike,Low,Spike_Low,Original
2028.0,3.0,-18.57046422240076,46.45952106226491,0.0,0.0,0.0,44.5889687165697,0.09115329624319686,0.23681000000000027,0.0,-11.980533032271882,0.21361665172921362,0.4915300000000012,0.0,-2.5017964282348295,-862.774873676665,0.4794418426317097,0.0756199999999991,3,2,Spike,Medium,Spike_Medium,Original
2787.0,4.0,47.66,27.66,0.0,1.0,0.0,37.059760531132454,9.399760531132456,18.799521062264912,-18.799521062264912,14.544767888799619,33.11523211120038,66.23046422240076,66.23046422240076,0.5803608896349141,1318.2756,42.514992642332835,85.02998528466567,3,2,Spike,Medium,Spike_Medium,Original
2195.0,1.0,62.14,23.74,0.0,0.0,1.0,32.6198403540883,9.916120598238232,22.719521062264914,-3.9200000000000017,30.409845259199745,35.13517361737877,80.71046422240076,14.480000000000004,0.38204055358867073,1475.2035999999998,44.72124498343935,18.400000000000006,3,2,Spike,Medium,Spike_Medium,Original
349.0,2.0,41.13,33.36,0.0,1.0,0.0,32.804880265566226,8.593590931364066,22.719521062264914,9.620000000000001,33.08988394439981,30.77999579117935,80.71046422240076,-21.009999999999998,0.811086797957695,1372.0968,39.373586722543415,30.63,3,2,Spike,Medium,Spike_Medium,Original
2900.0,4.0,77.77,31.94,0.0,0.0,1.0,32.63190421245298,7.694122882843807,22.719521062264914,-1.4199999999999982,42.025907155519846,32.82280542614721,96.34046422240075,36.63999999999999,0.4106982126784107,2432.552040800004,40.51692830899102,38.05999999999999,3,2,Spike,Medium,Spike_Medium,Original
2468.0,3.0,45.37,27.44,0.0,0.0,1.0,28.827999999999996,3.446797934315269,9.620000000000001,-4.5,54.814,13.477899836398844,36.63999999999999,-32.4,0.6048049371831608,1244.9528,16.92469777071411,36.9,3,2,Spike,Medium,Spike_Medium,Original
1221.0,2.0,45.84,29.14,0.0,1.0,0.0,29.124000000000002,3.3969727699821206,9.620000000000001,1.6999999999999993,54.45,13.6891153841291,36.63999999999999,0.47000000000000597,0.6356893542757417,1335.7776000000001,17.08608815411122,2.1700000000000053,3,2,Spike,Medium,Spike_Medium,Original
2237.0,2.0,50.47,28.61,0.0,1.0,0.0,30.098000000000003,2.201385018573534,5.919999999999998,-0.5300000000000011,52.11600000000001,13.163783042879427,36.63999999999999,4.6299999999999955,0.5668714087576778,1443.9467,15.36516806145296,5.159999999999997,3,2,Spike,Medium,Spike_Medium,Original
2157.0,3.0,-19.45046422240076,46.46952106226492,0.0,0.0,1.0,32.71990421245299,7.031993023258631,19.029521062264916,17.859521062264918,39.99990715551984,32.04214099031415,97.22046422240075,-69.92046422240077,-2.389121438487148,-903.8537568536824,39.07413401357278,87.77998528466568,3,2,Spike,Medium,Spike_Medium,Original
1106.0,2.0,63.33,24.38,0.0,1.0,1.0,31.20790421245298,7.8071718450163425,22.089521062264918,-22.089521062264918,37.11190715551985,29.015528928031852,82.78046422240075,82.78046422240075,0.38496762987525657,1543.9853999999998,36.8227007730482,104.86998528466567,3,2,Spike,Medium,Spike_Medium,Original
1030.0,2.0,44.73,30.01,0.0,1.0,0.0,31.721904212452984,7.624651512509553,22.089521062264918,5.630000000000003,36.983907155519844,28.980206748835766,82.78046422240075,-18.6,0.6709143751397273,1342.3473,36.60485826134532,24.230000000000004,3,2,Spike,Medium,Spike_Medium,Original
1783.0,1.0,66.65,29.16,0.0,0.0,1.0,31.72590421245298,7.623301086374235,22.089521062264918,-0.8500000000000014,41.14590715551985,31.350589724002308,86.10046422240077,21.92000000000001,0.43750937734433604,1943.5140000000001,38.973890810376545,22.77000000000001,3,2,Spike,Medium,Spike_Medium,Original
96.0,1.0,45.61,27.97,0.0,0.0,0.0,31.59790421245298,7.679708779107614,22.089521062264918,-1.1900000000000013,40.17390715551985,31.120934683152587,86.10046422240077,-21.040000000000006,0.6132427099320324,1275.7116999999998,38.8006434622602,22.230000000000008,3,2,Spike,Medium,Spike_Medium,Original
1175.0,2.0,48.1,28.74,0.0,1.0,0.0,28.052,1.9506450215249316,5.630000000000003,0.7699999999999996,53.684000000000005,9.356357410873102,21.92000000000001,2.490000000000002,0.5975051975051975,1382.394,11.307002432398033,3.2600000000000016,3,2,Spike,Medium,Spike_Medium,Original
4491.0,3.0,28.63,19.84,0.0,1.0,1.0,27.144,3.710959983616099,10.170000000000002,-8.899999999999999,46.744,12.095839946031035,38.02000000000001,-19.470000000000002,0.6929793922458959,568.0192,15.806799929647134,28.37,3,2,Spike,Medium,Spike_Medium,Original
1668.0,2.0,59.71,28.6,0.0,1.0,0.0,26.862000000000002,3.531698741399102,9.32,8.760000000000002,49.74,13.04398405396143,38.02000000000001,31.080000000000002,0.4789817451013231,1707.7060000000001,16.57568279536053,39.84,3,2,Spike,Medium,Spike_Medium,Original
